conversation_id,turn,role,intent,message
9fa5a50f-4cf4-4f9a-a678-79013249514b,3.0,user,relationship,how to handle breakup?
9fa5a50f-4cf4-4f9a-a678-79013249514b,3.5,bot,relationship,"Sure, let me help you with that!"
9fa5a50f-4cf4-4f9a-a678-79013249514b,4.0,user,technology,best programming language?
9fa5a50f-4cf4-4f9a-a678-79013249514b,4.5,bot,technology,"Sure, let me help you with that!"
9fa5a50f-4cf4-4f9a-a678-79013249514b,5.0,user,emotions,how to control anger?
9fa5a50f-4cf4-4f9a-a678-79013249514b,5.5,bot,emotions,"Sure, let me help you with that!"
f0c3b87c-b348-4f3c-b8d9-a2d94531e25f,1.0,user,motivation_strong,push me hard
f0c3b87c-b348-4f3c-b8d9-a2d94531e25f,1.5,bot,motivation_strong,"Sure, let me help you with that!"
f0c3b87c-b348-4f3c-b8d9-a2d94531e25f,2.0,user,habits,good habits?
f0c3b87c-b348-4f3c-b8d9-a2d94531e25f,2.5,bot,habits,"Sure, let me help you with that!"
f0c3b87c-b348-4f3c-b8d9-a2d94531e25f,3.0,user,resume,resume example
f0c3b87c-b348-4f3c-b8d9-a2d94531e25f,3.5,bot,resume,"Sure, let me help you with that!"
f0c3b87c-b348-4f3c-b8d9-a2d94531e25f,4.0,user,travel,best places to visit?
f0c3b87c-b348-4f3c-b8d9-a2d94531e25f,4.5,bot,travel,"Sure, let me help you with that!"
f0c3b87c-b348-4f3c-b8d9-a2d94531e25f,5.0,user,news,breaking headlines
f0c3b87c-b348-4f3c-b8d9-a2d94531e25f,5.5,bot,news,"Sure, let me help you with that!"
db087437-b25e-4f32-bfe0-8ab384ea711c,1.0,user,general,tell me something interesting
db087437-b25e-4f32-bfe0-8ab384ea711c,1.5,bot,general,"Sure, let me help you with that!"
db087437-b25e-4f32-bfe0-8ab384ea711c,2.0,user,sleep,better sleep hacks
db087437-b25e-4f32-bfe0-8ab384ea711c,2.5,bot,sleep,"Sure, let me help you with that!"
db087437-b25e-4f32-bfe0-8ab384ea711c,3.0,user,farewell,see you later
db087437-b25e-4f32-bfe0-8ab384ea711c,3.5,bot,farewell,Goodbye! Have a great day!
db087437-b25e-4f32-bfe0-8ab384ea711c,4.0,user,news,latest news please
db087437-b25e-4f32-bfe0-8ab384ea711c,4.5,bot,news,"Sure, let me help you with that!"
db087437-b25e-4f32-bfe0-8ab384ea711c,5.0,user,productivity,time management tips
db087437-b25e-4f32-bfe0-8ab384ea711c,5.5,bot,productivity,"Sure, let me help you with that!"
db087437-b25e-4f32-bfe0-8ab384ea711c,6.0,user,android,optimize battery?
db087437-b25e-4f32-bfe0-8ab384ea711c,6.5,bot,android,"Sure, let me help you with that!"
db087437-b25e-4f32-bfe0-8ab384ea711c,7.0,user,business,how to start business?
db087437-b25e-4f32-bfe0-8ab384ea711c,7.5,bot,business,"Sure, let me help you with that!"
db087437-b25e-4f32-bfe0-8ab384ea711c,8.0,user,fitness,exercise tips
db087437-b25e-4f32-bfe0-8ab384ea711c,8.5,bot,fitness,"Sure, let me help you with that!"
d7776010-3407-4290-a70e-077307c16bee,1.0,user,resume,how to write resume?
d7776010-3407-4290-a70e-077307c16bee,1.5,bot,resume,"Sure, let me help you with that!"
d7776010-3407-4290-a70e-077307c16bee,2.0,user,study,focus tips
d7776010-3407-4290-a70e-077307c16bee,2.5,bot,study,"Sure, let me help you with that!"
d7776010-3407-4290-a70e-077307c16bee,3.0,user,marketing,digital marketing tips?
d7776010-3407-4290-a70e-077307c16bee,3.5,bot,marketing,"Sure, let me help you with that!"
d7776010-3407-4290-a70e-077307c16bee,4.0,user,business,how to start business?
d7776010-3407-4290-a70e-077307c16bee,4.5,bot,business,"Sure, let me help you with that!"
74d6b294-8213-47a3-b2ba-dbcf0c6c13e1,1.0,user,business,how to start business?
74d6b294-8213-47a3-b2ba-dbcf0c6c13e1,1.5,bot,business,"Sure, let me help you with that!"
74d6b294-8213-47a3-b2ba-dbcf0c6c13e1,2.0,user,coding,what is recursion?
74d6b294-8213-47a3-b2ba-dbcf0c6c13e1,2.5,bot,coding,"Sure, let me help you with that!"
74d6b294-8213-47a3-b2ba-dbcf0c6c13e1,3.0,user,geography,largest country?
74d6b294-8213-47a3-b2ba-dbcf0c6c13e1,3.5,bot,geography,"Sure, let me help you with that!"
74d6b294-8213-47a3-b2ba-dbcf0c6c13e1,4.0,user,college,tips for engineering students
74d6b294-8213-47a3-b2ba-dbcf0c6c13e1,4.5,bot,college,"Sure, let me help you with that!"
74d6b294-8213-47a3-b2ba-dbcf0c6c13e1,5.0,user,motivation,give me inspiration
74d6b294-8213-47a3-b2ba-dbcf0c6c13e1,5.5,bot,motivation,Believe in yourself!
74d6b294-8213-47a3-b2ba-dbcf0c6c13e1,6.0,user,music,suggest songs
74d6b294-8213-47a3-b2ba-dbcf0c6c13e1,6.5,bot,music,"Sure, let me help you with that!"
0d161ef6-7b2b-45c3-b0ce-11c087d67064,1.0,user,life,what is purpose of life?
0d161ef6-7b2b-45c3-b0ce-11c087d67064,1.5,bot,life,"Sure, let me help you with that!"
0d161ef6-7b2b-45c3-b0ce-11c087d67064,2.0,user,ios,best ios apps?
0d161ef6-7b2b-45c3-b0ce-11c087d67064,2.5,bot,ios,"Sure, let me help you with that!"
0d161ef6-7b2b-45c3-b0ce-11c087d67064,3.0,user,science,explain gravity
0d161ef6-7b2b-45c3-b0ce-11c087d67064,3.5,bot,science,"Sure, let me help you with that!"
0d161ef6-7b2b-45c3-b0ce-11c087d67064,4.0,user,career,how to choose career?
0d161ef6-7b2b-45c3-b0ce-11c087d67064,4.5,bot,career,"Sure, let me help you with that!"
0d161ef6-7b2b-45c3-b0ce-11c087d67064,5.0,user,books,book summary
0d161ef6-7b2b-45c3-b0ce-11c087d67064,5.5,bot,books,"Sure, let me help you with that!"
0d161ef6-7b2b-45c3-b0ce-11c087d67064,6.0,user,farewell,bye
0d161ef6-7b2b-45c3-b0ce-11c087d67064,6.5,bot,farewell,Goodbye! Have a great day!
b0532462-cd82-4dff-81f3-4964c1b86e92,1.0,user,motivation_strong,push me hard
b0532462-cd82-4dff-81f3-4964c1b86e92,1.5,bot,motivation_strong,"Sure, let me help you with that!"
b0532462-cd82-4dff-81f3-4964c1b86e92,2.0,user,farewell,goodbye
b0532462-cd82-4dff-81f3-4964c1b86e92,2.5,bot,farewell,Goodbye! Have a great day!
b0532462-cd82-4dff-81f3-4964c1b86e92,3.0,user,relationship,friendship tips
b0532462-cd82-4dff-81f3-4964c1b86e92,3.5,bot,relationship,"Sure, let me help you with that!"
b0532462-cd82-4dff-81f3-4964c1b86e92,4.0,user,fitness,exercise tips
b0532462-cd82-4dff-81f3-4964c1b86e92,4.5,bot,fitness,"Sure, let me help you with that!"
b0532462-cd82-4dff-81f3-4964c1b86e92,5.0,user,dl,how rnn works?
b0532462-cd82-4dff-81f3-4964c1b86e92,5.5,bot,dl,"Sure, let me help you with that!"
b0532462-cd82-4dff-81f3-4964c1b86e92,6.0,user,productivity,how to focus?
b0532462-cd82-4dff-81f3-4964c1b86e92,6.5,bot,productivity,"Sure, let me help you with that!"
b0532462-cd82-4dff-81f3-4964c1b86e92,7.0,user,marketing,seo basics
b0532462-cd82-4dff-81f3-4964c1b86e92,7.5,bot,marketing,"Sure, let me help you with that!"
b0532462-cd82-4dff-81f3-4964c1b86e92,8.0,user,news,latest news please
b0532462-cd82-4dff-81f3-4964c1b86e92,8.5,bot,news,"Sure, let me help you with that!"
b0532462-cd82-4dff-81f3-4964c1b86e92,9.0,user,college,tips for engineering students
b0532462-cd82-4dff-81f3-4964c1b86e92,9.5,bot,college,"Sure, let me help you with that!"
4faed5ef-9e5e-4fc2-9c8c-038fc8765963,1.0,user,salary,which job high paying?
4faed5ef-9e5e-4fc2-9c8c-038fc8765963,1.5,bot,salary,"Sure, let me help you with that!"
4faed5ef-9e5e-4fc2-9c8c-038fc8765963,2.0,user,math,what is calculus?
4faed5ef-9e5e-4fc2-9c8c-038fc8765963,2.5,bot,math,"Sure, let me help you with that!"
4faed5ef-9e5e-4fc2-9c8c-038fc8765963,3.0,user,philosophy,what is reality?
4faed5ef-9e5e-4fc2-9c8c-038fc8765963,3.5,bot,philosophy,"Sure, let me help you with that!"
4faed5ef-9e5e-4fc2-9c8c-038fc8765963,4.0,user,finance,stock market today?
4faed5ef-9e5e-4fc2-9c8c-038fc8765963,4.5,bot,finance,"Sure, let me help you with that!"
4faed5ef-9e5e-4fc2-9c8c-038fc8765963,5.0,user,science,what is energy?
4faed5ef-9e5e-4fc2-9c8c-038fc8765963,5.5,bot,science,"Sure, let me help you with that!"
4faed5ef-9e5e-4fc2-9c8c-038fc8765963,6.0,user,dl,what is cnn?
4faed5ef-9e5e-4fc2-9c8c-038fc8765963,6.5,bot,dl,"Sure, let me help you with that!"
4faed5ef-9e5e-4fc2-9c8c-038fc8765963,7.0,user,cloud,what is cloud computing?
4faed5ef-9e5e-4fc2-9c8c-038fc8765963,7.5,bot,cloud,"Sure, let me help you with that!"
4faed5ef-9e5e-4fc2-9c8c-038fc8765963,8.0,user,productivity,time management tips
4faed5ef-9e5e-4fc2-9c8c-038fc8765963,8.5,bot,productivity,"Sure, let me help you with that!"
4faed5ef-9e5e-4fc2-9c8c-038fc8765963,9.0,user,gaming,latest gaming news
4faed5ef-9e5e-4fc2-9c8c-038fc8765963,9.5,bot,gaming,"Sure, let me help you with that!"
4faed5ef-9e5e-4fc2-9c8c-038fc8765963,10.0,user,study,best way to learn?
4faed5ef-9e5e-4fc2-9c8c-038fc8765963,10.5,bot,study,"Sure, let me help you with that!"
af03ce04-8a66-483b-b406-e93204797d4d,1.0,user,motivation_strong,i need strong motivation
af03ce04-8a66-483b-b406-e93204797d4d,1.5,bot,motivation_strong,"Sure, let me help you with that!"
af03ce04-8a66-483b-b406-e93204797d4d,2.0,user,projects,best coding project?
af03ce04-8a66-483b-b406-e93204797d4d,2.5,bot,projects,"Sure, let me help you with that!"
af03ce04-8a66-483b-b406-e93204797d4d,3.0,user,travel,cheap flights?
af03ce04-8a66-483b-b406-e93204797d4d,3.5,bot,travel,"Sure, let me help you with that!"
af03ce04-8a66-483b-b406-e93204797d4d,4.0,user,security,what is encryption?
af03ce04-8a66-483b-b406-e93204797d4d,4.5,bot,security,"Sure, let me help you with that!"
af03ce04-8a66-483b-b406-e93204797d4d,5.0,user,gaming,latest gaming news
af03ce04-8a66-483b-b406-e93204797d4d,5.5,bot,gaming,"Sure, let me help you with that!"
af03ce04-8a66-483b-b406-e93204797d4d,6.0,user,quotes,life quote
af03ce04-8a66-483b-b406-e93204797d4d,6.5,bot,quotes,"Sure, let me help you with that!"
af03ce04-8a66-483b-b406-e93204797d4d,7.0,user,dl,what is cnn?
af03ce04-8a66-483b-b406-e93204797d4d,7.5,bot,dl,"Sure, let me help you with that!"
af03ce04-8a66-483b-b406-e93204797d4d,8.0,user,quotes,inspirational quote please
af03ce04-8a66-483b-b406-e93204797d4d,8.5,bot,quotes,"Sure, let me help you with that!"
39ae6069-6871-4289-bead-2a162ca2405f,1.0,user,college,tips for engineering students
39ae6069-6871-4289-bead-2a162ca2405f,1.5,bot,college,"Sure, let me help you with that!"
39ae6069-6871-4289-bead-2a162ca2405f,2.0,user,relationship,friendship tips
39ae6069-6871-4289-bead-2a162ca2405f,2.5,bot,relationship,"Sure, let me help you with that!"
39ae6069-6871-4289-bead-2a162ca2405f,3.0,user,resume,resume example
39ae6069-6871-4289-bead-2a162ca2405f,3.5,bot,resume,"Sure, let me help you with that!"
39ae6069-6871-4289-bead-2a162ca2405f,4.0,user,math,what is calculus?
39ae6069-6871-4289-bead-2a162ca2405f,4.5,bot,math,"Sure, let me help you with that!"
39ae6069-6871-4289-bead-2a162ca2405f,5.0,user,education,what is an algorithm?
39ae6069-6871-4289-bead-2a162ca2405f,5.5,bot,education,Let's learn something new!
39ae6069-6871-4289-bead-2a162ca2405f,6.0,user,salary,which job high paying?
39ae6069-6871-4289-bead-2a162ca2405f,6.5,bot,salary,"Sure, let me help you with that!"
39ae6069-6871-4289-bead-2a162ca2405f,7.0,user,life,what is purpose of life?
39ae6069-6871-4289-bead-2a162ca2405f,7.5,bot,life,"Sure, let me help you with that!"
6698aecf-60b1-46da-8e50-5fa5a5fe35ea,1.0,user,motivation_strong,push me hard
6698aecf-60b1-46da-8e50-5fa5a5fe35ea,1.5,bot,motivation_strong,"Sure, let me help you with that!"
6698aecf-60b1-46da-8e50-5fa5a5fe35ea,2.0,user,security,what is encryption?
6698aecf-60b1-46da-8e50-5fa5a5fe35ea,2.5,bot,security,"Sure, let me help you with that!"
6698aecf-60b1-46da-8e50-5fa5a5fe35ea,3.0,user,college,tips for engineering students
6698aecf-60b1-46da-8e50-5fa5a5fe35ea,3.5,bot,college,"Sure, let me help you with that!"
6698aecf-60b1-46da-8e50-5fa5a5fe35ea,4.0,user,business,startup ideas
6698aecf-60b1-46da-8e50-5fa5a5fe35ea,4.5,bot,business,"Sure, let me help you with that!"
6698aecf-60b1-46da-8e50-5fa5a5fe35ea,5.0,user,weather,is it going to rain?
6698aecf-60b1-46da-8e50-5fa5a5fe35ea,5.5,bot,weather,The weather looks nice today!
6698aecf-60b1-46da-8e50-5fa5a5fe35ea,6.0,user,general,tell me something interesting
6698aecf-60b1-46da-8e50-5fa5a5fe35ea,6.5,bot,general,"Sure, let me help you with that!"
0bf3716c-9351-4f13-967c-85297403dc73,1.0,user,sleep,how to sleep fast?
0bf3716c-9351-4f13-967c-85297403dc73,1.5,bot,sleep,"Sure, let me help you with that!"
0bf3716c-9351-4f13-967c-85297403dc73,2.0,user,finance,stock market today?
0bf3716c-9351-4f13-967c-85297403dc73,2.5,bot,finance,"Sure, let me help you with that!"
0bf3716c-9351-4f13-967c-85297403dc73,3.0,user,communication,public speaking tips
0bf3716c-9351-4f13-967c-85297403dc73,3.5,bot,communication,"Sure, let me help you with that!"
0bf3716c-9351-4f13-967c-85297403dc73,4.0,user,business,how to start business?
0bf3716c-9351-4f13-967c-85297403dc73,4.5,bot,business,"Sure, let me help you with that!"
0bf3716c-9351-4f13-967c-85297403dc73,5.0,user,quotes,life quote
0bf3716c-9351-4f13-967c-85297403dc73,5.5,bot,quotes,"Sure, let me help you with that!"
0bf3716c-9351-4f13-967c-85297403dc73,6.0,user,finance,how to save money?
0bf3716c-9351-4f13-967c-85297403dc73,6.5,bot,finance,"Sure, let me help you with that!"
0bf3716c-9351-4f13-967c-85297403dc73,7.0,user,ios,iphone tips?
0bf3716c-9351-4f13-967c-85297403dc73,7.5,bot,ios,"Sure, let me help you with that!"
0bf3716c-9351-4f13-967c-85297403dc73,8.0,user,science,explain gravity
0bf3716c-9351-4f13-967c-85297403dc73,8.5,bot,science,"Sure, let me help you with that!"
0bf3716c-9351-4f13-967c-85297403dc73,9.0,user,life,life advice
0bf3716c-9351-4f13-967c-85297403dc73,9.5,bot,life,"Sure, let me help you with that!"
0bf3716c-9351-4f13-967c-85297403dc73,10.0,user,marketing,digital marketing tips?
0bf3716c-9351-4f13-967c-85297403dc73,10.5,bot,marketing,"Sure, let me help you with that!"
c6d3accb-1e8d-4d56-8689-66aea9e2383b,1.0,user,books,best books to read?
c6d3accb-1e8d-4d56-8689-66aea9e2383b,1.5,bot,books,"Sure, let me help you with that!"
c6d3accb-1e8d-4d56-8689-66aea9e2383b,2.0,user,health,tips for good health
c6d3accb-1e8d-4d56-8689-66aea9e2383b,2.5,bot,health,"Sure, let me help you with that!"
c6d3accb-1e8d-4d56-8689-66aea9e2383b,3.0,user,technology,best programming language?
c6d3accb-1e8d-4d56-8689-66aea9e2383b,3.5,bot,technology,"Sure, let me help you with that!"
c6d3accb-1e8d-4d56-8689-66aea9e2383b,4.0,user,coding_errors,fix this error
c6d3accb-1e8d-4d56-8689-66aea9e2383b,4.5,bot,coding_errors,"Sure, let me help you with that!"
c6d3accb-1e8d-4d56-8689-66aea9e2383b,5.0,user,sports,tell me cricket news
c6d3accb-1e8d-4d56-8689-66aea9e2383b,5.5,bot,sports,"Sure, let me help you with that!"
c6d3accb-1e8d-4d56-8689-66aea9e2383b,6.0,user,farewell,see you later
c6d3accb-1e8d-4d56-8689-66aea9e2383b,6.5,bot,farewell,Goodbye! Have a great day!
c6d3accb-1e8d-4d56-8689-66aea9e2383b,7.0,user,sports,who won the match?
c6d3accb-1e8d-4d56-8689-66aea9e2383b,7.5,bot,sports,"Sure, let me help you with that!"
c6d3accb-1e8d-4d56-8689-66aea9e2383b,8.0,user,shopping,best deals today?
c6d3accb-1e8d-4d56-8689-66aea9e2383b,8.5,bot,shopping,"Sure, let me help you with that!"
12ab107e-7dfb-4327-b523-04adde7a6f9b,1.0,user,coding,what is recursion?
12ab107e-7dfb-4327-b523-04adde7a6f9b,1.5,bot,coding,"Sure, let me help you with that!"
12ab107e-7dfb-4327-b523-04adde7a6f9b,2.0,user,dl,how rnn works?
12ab107e-7dfb-4327-b523-04adde7a6f9b,2.5,bot,dl,"Sure, let me help you with that!"
12ab107e-7dfb-4327-b523-04adde7a6f9b,3.0,user,weather,is it going to rain?
12ab107e-7dfb-4327-b523-04adde7a6f9b,3.5,bot,weather,The weather looks nice today!
015b10fa-fe46-4f9e-904d-4250fefc3825,1.0,user,philosophy,what is reality?
015b10fa-fe46-4f9e-904d-4250fefc3825,1.5,bot,philosophy,"Sure, let me help you with that!"
015b10fa-fe46-4f9e-904d-4250fefc3825,2.0,user,travel,best places to visit?
015b10fa-fe46-4f9e-904d-4250fefc3825,2.5,bot,travel,"Sure, let me help you with that!"
015b10fa-fe46-4f9e-904d-4250fefc3825,3.0,user,salary,negotiate salary?
015b10fa-fe46-4f9e-904d-4250fefc3825,3.5,bot,salary,"Sure, let me help you with that!"
84aa63db-d660-49bc-becb-aab4ecdb6df4,1.0,user,dl,how rnn works?
84aa63db-d660-49bc-becb-aab4ecdb6df4,1.5,bot,dl,"Sure, let me help you with that!"
84aa63db-d660-49bc-becb-aab4ecdb6df4,2.0,user,quotes,inspirational quote please
84aa63db-d660-49bc-becb-aab4ecdb6df4,2.5,bot,quotes,"Sure, let me help you with that!"
84aa63db-d660-49bc-becb-aab4ecdb6df4,3.0,user,communication,public speaking tips
84aa63db-d660-49bc-becb-aab4ecdb6df4,3.5,bot,communication,"Sure, let me help you with that!"
84aa63db-d660-49bc-becb-aab4ecdb6df4,4.0,user,resume,how to write resume?
84aa63db-d660-49bc-becb-aab4ecdb6df4,4.5,bot,resume,"Sure, let me help you with that!"
84aa63db-d660-49bc-becb-aab4ecdb6df4,5.0,user,ml,explain svm
84aa63db-d660-49bc-becb-aab4ecdb6df4,5.5,bot,ml,"Sure, let me help you with that!"
84aa63db-d660-49bc-becb-aab4ecdb6df4,6.0,user,study,focus tips
84aa63db-d660-49bc-becb-aab4ecdb6df4,6.5,bot,study,"Sure, let me help you with that!"
c33d817e-1382-4e3b-839d-775fb20a685b,1.0,user,sports,tell me cricket news
c33d817e-1382-4e3b-839d-775fb20a685b,1.5,bot,sports,"Sure, let me help you with that!"
c33d817e-1382-4e3b-839d-775fb20a685b,2.0,user,travel,best places to visit?
c33d817e-1382-4e3b-839d-775fb20a685b,2.5,bot,travel,"Sure, let me help you with that!"
c33d817e-1382-4e3b-839d-775fb20a685b,3.0,user,life,what is purpose of life?
c33d817e-1382-4e3b-839d-775fb20a685b,3.5,bot,life,"Sure, let me help you with that!"
c33d817e-1382-4e3b-839d-775fb20a685b,4.0,user,books,best books to read?
c33d817e-1382-4e3b-839d-775fb20a685b,4.5,bot,books,"Sure, let me help you with that!"
c33d817e-1382-4e3b-839d-775fb20a685b,5.0,user,productivity,how to focus?
c33d817e-1382-4e3b-839d-775fb20a685b,5.5,bot,productivity,"Sure, let me help you with that!"
c33d817e-1382-4e3b-839d-775fb20a685b,6.0,user,psychology,how to reduce stress?
c33d817e-1382-4e3b-839d-775fb20a685b,6.5,bot,psychology,"Sure, let me help you with that!"
c33d817e-1382-4e3b-839d-775fb20a685b,7.0,user,career,how to choose career?
c33d817e-1382-4e3b-839d-775fb20a685b,7.5,bot,career,"Sure, let me help you with that!"
c33d817e-1382-4e3b-839d-775fb20a685b,8.0,user,android,optimize battery?
c33d817e-1382-4e3b-839d-775fb20a685b,8.5,bot,android,"Sure, let me help you with that!"
264ecd55-47e6-4c69-8759-5e8a51258cbd,1.0,user,philosophy,what is reality?
264ecd55-47e6-4c69-8759-5e8a51258cbd,1.5,bot,philosophy,"Sure, let me help you with that!"
264ecd55-47e6-4c69-8759-5e8a51258cbd,2.0,user,books,best books to read?
264ecd55-47e6-4c69-8759-5e8a51258cbd,2.5,bot,books,"Sure, let me help you with that!"
264ecd55-47e6-4c69-8759-5e8a51258cbd,3.0,user,farewell,have a nice day
264ecd55-47e6-4c69-8759-5e8a51258cbd,3.5,bot,farewell,Goodbye! Have a great day!
264ecd55-47e6-4c69-8759-5e8a51258cbd,4.0,user,motivation_strong,i need strong motivation
264ecd55-47e6-4c69-8759-5e8a51258cbd,4.5,bot,motivation_strong,"Sure, let me help you with that!"
264ecd55-47e6-4c69-8759-5e8a51258cbd,5.0,user,science,explain gravity
264ecd55-47e6-4c69-8759-5e8a51258cbd,5.5,bot,science,"Sure, let me help you with that!"
264ecd55-47e6-4c69-8759-5e8a51258cbd,6.0,user,resume,resume example
264ecd55-47e6-4c69-8759-5e8a51258cbd,6.5,bot,resume,"Sure, let me help you with that!"
264ecd55-47e6-4c69-8759-5e8a51258cbd,7.0,user,study,focus tips
264ecd55-47e6-4c69-8759-5e8a51258cbd,7.5,bot,study,"Sure, let me help you with that!"
264ecd55-47e6-4c69-8759-5e8a51258cbd,8.0,user,relationship,how to handle breakup?
264ecd55-47e6-4c69-8759-5e8a51258cbd,8.5,bot,relationship,"Sure, let me help you with that!"
264ecd55-47e6-4c69-8759-5e8a51258cbd,9.0,user,food,suggest lunch
264ecd55-47e6-4c69-8759-5e8a51258cbd,9.5,bot,food,"Sure, let me help you with that!"
264ecd55-47e6-4c69-8759-5e8a51258cbd,10.0,user,travel,best places to visit?
264ecd55-47e6-4c69-8759-5e8a51258cbd,10.5,bot,travel,"Sure, let me help you with that!"
bcf2b016-2c6d-450a-8fd2-9e570617b0b4,1.0,user,relationship,how to handle breakup?
bcf2b016-2c6d-450a-8fd2-9e570617b0b4,1.5,bot,relationship,"Sure, let me help you with that!"
bcf2b016-2c6d-450a-8fd2-9e570617b0b4,2.0,user,datascience,what is dataset?
bcf2b016-2c6d-450a-8fd2-9e570617b0b4,2.5,bot,datascience,"Sure, let me help you with that!"
bcf2b016-2c6d-450a-8fd2-9e570617b0b4,3.0,user,habits,good habits?
bcf2b016-2c6d-450a-8fd2-9e570617b0b4,3.5,bot,habits,"Sure, let me help you with that!"
bcf2b016-2c6d-450a-8fd2-9e570617b0b4,4.0,user,motivation,motivate me
bcf2b016-2c6d-450a-8fd2-9e570617b0b4,4.5,bot,motivation,Believe in yourself!
bcf2b016-2c6d-450a-8fd2-9e570617b0b4,5.0,user,books,book summary
bcf2b016-2c6d-450a-8fd2-9e570617b0b4,5.5,bot,books,"Sure, let me help you with that!"
7c21092c-5a23-489b-bc81-50a8a49a0fdf,1.0,user,greeting,good morning
7c21092c-5a23-489b-bc81-50a8a49a0fdf,1.5,bot,greeting,Hello! How can I assist you?
7c21092c-5a23-489b-bc81-50a8a49a0fdf,2.0,user,education,explain machine learning
7c21092c-5a23-489b-bc81-50a8a49a0fdf,2.5,bot,education,Let's learn something new!
7c21092c-5a23-489b-bc81-50a8a49a0fdf,3.0,user,math,solve equation
7c21092c-5a23-489b-bc81-50a8a49a0fdf,3.5,bot,math,"Sure, let me help you with that!"
7c21092c-5a23-489b-bc81-50a8a49a0fdf,4.0,user,datascience,what is dataset?
